numBeds,Resort_Fax,Resort_Ema,lat,Island,Owner_Less,Management,is3,long,resortName,Phone,srl,Email,Resort_Pho,numRoom,Operator,Beds,Atoll,Fax,OBJECTID,Rooms,FCOde,State,longitude,latitude
120.0,656 1515,info.randheli@chevalblanc.com,5.69196,Randheli,"I & T Management Pvt Ltd 
H. Bonthi Villa, Level 2, 
Ameer Ahmed Magu, 
Male', Republic of Maldives",,Randheli,73.34144,Cheval Blanc Randheli,330 5590,28,info@int.com.mv,656 1515,60.0,"I & T Management Pvt Ltd 
H. Bonthi Villa, Level 2, 
Ameer Ahmed Magu, 
Male', Republic of Maldives",120.0,Noonu,331 5590,147,60.0,LD1042,Operating,73.3414413461004,5.691963774849999
316.0,6580222,mahdy@aitkenspence.lk,5.44766,Aarah,"Cowrie Investment Pvt Ltd 
H. Thuniya, 6th Floor, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",-,Aarah,72.94131,Heritance Aarah,6580222,71,mahdy@aitkenspence.lk,6580222,158.0,"Cowrie Investment Pvt Ltd 
H. Thuniya, 6th Floor, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",316.0,Raa,,148,158.0,LD0444,Operating,72.94130757772581,5.447656136414395
170.0,,info.being@joali.com,5.50772,Bodufushi,"Ali Bey Maldives Pvt Ltd 
Ma. MF Building, 3rd Floor
Chaandhanee Magu
Male', Republic of Maldives",,Bodufushi,72.96889,Joali Being Bodufushi,3005551,80,masoodh@momentum.com.mv,6583100,85.0,"Ali Bey Maldives Pvt Ltd
Ma. MF Building, 3rd Floor
Chaandhanee Magu
Male', Republic of Maldives",170.0,Raa,,149,85.0,LD0097,Operating,72.9688927234653,5.507722807016219
358.0,6586060,info@dhigali.com,5.47545,Dhigali,"Coral Edge Pvt Ltd
M. Rukkara, Fulooniyaa Magu, 
Male', Republic of Maldives",,Dhigali,72.95354,Dhigali Maldives,3323080,46,info@coraledge.com.mv,6586060,179.0,"Coral Edge Pvt Ltd 
M. Rukkara, Fulooniyaa Magu, 
Male', Republic of Maldives",358.0,Raa,3333618,150,179.0,LD0918,Operating,72.95353948890171,5.475445555269993
176.0,,info@emeraldmaldives-seana.com,5.76805,Faarufushi,"Fasmendhoo Pvt Ltd 
H. Aage, 6th Floor, 
12 Boduthakurufaanu Magu
Male', Republic of Maldives",,Faarufushi,72.96532,Emerald Faarufushi Resort & Spa,6582100,56,gm@emerald-faarufushi.com,6588000,88.0,"Fasmendhoo Pvt Ltd 
H. Aage, 6th Floor, 
12 Boduthakurufaanu Magu
Male', Republic of Maldives",176.0,Raa,,151,88.0,LD0125,Operating,72.9653212426016,5.768051255759998
286.0,6582100,tscarapicchia@fasmendhoo.com / reservations@emerald-maldives.com,5.49423,Fasmendhoo,"Emil Resort Pvt Ltd
H. Aage, 06th Floor, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives","Seana S.R.L (FC)
C/O Shah Hussain & CO Barristers and Attorneys, 
H. Aage, 12 (6th Floor),
Boduthakurufaanu Magu, 
Male', Republic of Maldives",Fasmendhoo,72.8816,Emerald Maldives Resort & Spa Fasmendho,6582100,57,gm@emerald-maldives.com,6582100,143.0,"Emil Resort Pvt Ltd 
H. Aage, 06th Floor, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",286.0,Raa,-,152,143.0,LD0477,Operating,72.88159871600217,5.494232066779968
328.0,400-4000,inquiry@reethifaru.com,5.49184,Filaidhoo,"Mahogany Pvt Ltd 
H. Maadhooge, 1st Floor
Karankaa Magu
Male', Republic of Maldives",,Filaidhoo,72.93842,Reethi Faru Resort,3312626,130,shihab@reethifaru.com,400-4000,164.0,"Mahogany Pvt Ltd 
H. Maadhooge, 1st Floor
Karankaa Magu
Male', Republic of Maldives",328.0,Raa,4004445,153,164.0,LD0043,Operating,72.9384162924018,5.491844719709988
340.0,,cfo@furaveri.com,5.44058,Furaveri,"Ahmed Ibrahim Didi 
Ma. Niyazvilla, 10th Floor
Buruzumagu
Male', Rep. of Maldives",,Furaveri,72.90838,Furaveri Island Resort & Spa,3317315,65,shahid@furaveri.com,6582718,170.0,"NAID Investments Pvt Ltd 
M.Newton, 3rd Floor
Dhanbu Goalhi
Male', Republic of Maldives",340.0,Raa,3317723,154,170.0,LD0058,Operating,72.908377984502,5.44057743925
244.0,658 5555,aminath.hana@lily-international.com,5.39212,Huruvalhi,"Amir Mansoor
Ma. Manas
Nikagas Hingun
Male', Republic of Maldives","Standard Asia Co. Ltd. 
No. 59, Rimklong Phrakanong Alley, 
Phrakanong Nua Sub-District, Wattana District, 
Bangkok, Thailand",Huruvalhi,72.97905,The Standard Huruvalhi Maldives,3332840,160,aminath.hana@lily-international.com,658 5555,122.0,"Huruvalhi Beach Resort Investments Pvt Ltd 
H. Coal Field, 2nd Floor, 
Kalhuhuraa Magu, 
Male', Republic of Maldives",244.0,Raa,3333592,155,122.0,LD0585,Operating,72.97905384340157,5.392115976759996
160.0,7783767 / 6591234,kothaifaru@alilahotels.com,5.52514,Kothaifaru,"Ballentine Pvt Ltd 
M. Faamudheyrige, 05th Floor
Orchid Magu
Male', Republic of Maldives","Hyatt International South West Asia Limited 
G. Sosanee
Male', Republic of Maldives",Kothaifaru and Kuroshigiri,72.84296,Alila Kothaifaru Maldives,3005515,6,masoodh@momentum.com.mv,7783767 / 6591234,80.0,"Ballentine Pvt Ltd 
M. Faamudheyrige, 05th Floor
Orchid Magu
Male', Republic of Maldives",160.0,Raa,,156,80.0,LD0822,Operating,72.84296386600245,5.525141598999972
290.0,,info@brennia.com,5.51005,Kottefaru,"ABN Pvt Ltd 
M. Uniya Building 
Fareedhee Magu 
Male', Republic of Maldives","Brennia Maldives Pvt Ltd 
G. Gevadige
Faashanaakilege Magu 
Male', Republic of Maldives",Kottefaru,73.04101,Brennia Kottefaru,4002022,24,info@brennia.com,4002022,145.0,"Brennia Maldives Pvt Ltd 
G. Gevadige
Faashanaakilege Magu 
Male', Republic of Maldives",290.0,Raa,,157,145.0,LD1127,Operating,73.04101178790127,5.510054691929986
214.0,7774982,ali@abnmaldives.com,5.51068,Kudafushi,"Ali Zahir 
H. Iruvelige
Moonimaa Hingun
Male', Republic of Maldives",-,Kudafushi,72.98038,Kudafushi Resort & Spa,658-0080,93,reservations@kudafushiresort.com,7774982,107.0,"Silver Drift Maldives Pvt Ltd
H. Eggamuge Aage, 
Karankaa Magu, 
Male', Republic of Maldives",214.0,Raa,,158,107.0,LD1016,Operating,72.98037950438449,5.51067678598712
400.0,4001400,raaya@amari.com,5.58389,Kudakurathu,"Kudakurathu Island Resort Pvt Ltd
Ma. Dawn Shine
Zamaanee Goalhi
Male', Republic of Maldives","Atmosphere Core Pvt Ltd 
H. Aage, 6th Floor
Boduthakurufaanu Magu
Male', Republic of Maldives",Kudakurathu,73.04465,Raaya by Atmosphere,7902612 / 77777242,125,mohdhussainf@gmail.com,4001400,200.0,"Kudakurathu Island Resort Pvt Ltd
Ma. Dawn Shine
Zamaanee Goalhi
Male', Republic of Maldives",400.0,Raa,,159,200.0,LD0110,Operating,73.04465135330123,5.58389354389998
212.0,,info@coracoraresorts.com,5.65089,Maamin'gili,"Legal Heirs of Late Ahmed Waheed
G. Vaffushi  
Male', Republic of Maldives",,Maamigili,72.88474,Cora Cora Maldives,3344911,43,info@coracoraresorts.com,,106.0,"HMM Pvt Ltd 
H. Millennia Tower 
10, Ameer Ahmed Magu 
Male', Republic of Maldives",212.0,Raa,,160,106.0,LD0746,Operating,72.88474304880214,5.650892965359994
194.0,,reservations.icmaldives@ihg.com,5.35996,Maamunagau,"Leisure Horizons Pvt Ltd 
M. Lux Lodge (2nd Floor) 
Orchid Magu 
Male', Republic of Maldives","Inter Continental Hotels Group (Greater China) Ltd
230 Victoria Street, # 13-00
Bugis Junction Tower
Singapore 188024",Maamunagau,72.91911,Inter Continental Maldives Maamunagau,657345250 / 6580500,78,gan@hplhotels.com / james.sutcliffe@ihg.com,6580500,97.0,"Leisure Horizons Pvt Ltd 
M. Lux Lodge (2nd Floor) 
Orchid Magu 
Male', Republic of Maldives",194.0,Raa,,161,97.0,LD0675,Operating,72.91910668470192,5.359961797929982
476.0,6640375,res.mir@adaaran.com.mv,5.45601,Meedhupparu,"Cowrie Investment Pvt. Ltd.
H. STO Aifaanu Building, 7th Floor, Boduthakurufaanu Magu, Male', Republic of Maldives",-,Meedhupparu,72.97998,Adaaran Select Meedhupparu,"332 3323
331 5238",5,gm@aitkenspence.com.mv,6640375,238.0,"Cowrie Investment Pvt. Ltd.
H. STO Aifaanu Building, 7th Floor, Boduthakurufaanu Magu, Male', Republic of Maldives",476.0,Raa,331 5237,162,238.0,LD0095,Operating,72.97998037850157,5.456013281159981
160.0,6584404,masoodh@momentum.com.mv,5.60778,Muravandhoo,"Ali Bey Maldives Pvt Ltd
Ma. MF Building, 3rd Floor
Chaandhanee Magu
Male', Republic of Maldives",,Muravandhoo,72.95229,Joali Muravandhoo,3305515,81,pa@momentum.com.mv,6584400,80.0,"Ali Bey Maldives Pvt Ltd 
Ma. MF Building, 3rd Floor
Chaandhanee Magu
Male', Republic of Maldives",160.0,Raa,,163,80.0,LD0401,Operating,72.95228569850171,5.607776570209984
218.0,6581000,booking@youandmemaldives.com,5.66991,Uthurumaafaru,"Uthurumaafaru Holdings Pvt Ltd 
H. Soanary, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",-,Uthurumaafaru,72.84578,You & Me Maldives,3016888,174,"alex@cocoonmaldives.com
info@cocoonmaldives.com",6581000,109.0,"Uthurumaafaru Holdings Pvt Ltd 
H. Soanary, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",218.0,Raa,,164,109.0,LD0428,Operating,72.84577664020242,5.669914200009977
542.0,689-6677,reservations@canareef.com,-0.62384,Herethere,"Canaries Pte. Ltd.
Marina Building, 05th Floor 
Koli Umaru Manik Goalhi, 
Male, Republic of Maldives",,Herethere,73.22587,Canareef Resort Maldives,33 3300,25,Moosadidi@crescendas.com,689-6677,271.0,"Canaries Resorts Maldives Pvt Ltd 
Marina Building, 05th Floor 
Koli Umaru Manik Goalhi, 
Male, Republic of Maldives",542.0,Seenu,333 6739,165,271.0,LD0990,Operating,73.22586940830072,-0.623840147027002
260.0,6890009,reservations@southpalmresort.com,-0.5784,Ismehelaahera,"South Palm Maldives Pvt Ltd 
Keytha 
Feydhoo, Seenu Atoll
Republic of Maldives",,Ismehelahera Kedevaahera,73.21532,South Palm Resort Maldives,6890010,147,reservations@southpalmresort.com,6890009,130.0,"South Palm Maldives Pvt Ltd 
Keytha 
Feydhoo, Seenu Atoll
Republic of Maldives",260.0,Seenu,,166,130.0,LD1472,Operating,73.21532244770077,-0.578397810652006
298.0,,mld.reservations.maldives@fairmont.com /,6.28643,Gaakoshibi,"GBH Maldives Resorts Pvt Ltd 
#02-01, H.Millenia Tower
10 Ameeru Ahmed Magu
Male', Republic of Maldives",,Gaakoshibee,73.01219,Sirru Fen Fushi,6548888 / 3013200,139,shahdy@suoodanwar.com,6548888 / 3013200,149.0,"GBH Maldives Resorts Pvt Ltd 
#02-01, H.Millenia Tower
10 Ameeru Ahmed Magu
Male', Republic of Maldives",298.0,Shaviyani,,167,149.0,LD0927,Operating,73.01218584170134,6.28642846882998
159.0,,jw.mlejs.rsvn@marriothotels.com,6.08955,Van'garu,"Bon Free Private Limited
H. Aage, Boduthakurufaanu Magu
Male', Republic of Maldives
www.viceroyhotelsandresorts.com","Marriott Hotels Maldives Pvt Ltd 
H. Orchidmaage, 1st Floor
Ameer Ahmed Magu
Male', Republic of Maldives",Vagaru,73.20348,JW Marriott Maldives Resort & Spa,3006966,84,"lamaan@suoodanwar.com
shahdy@suoodanwar.com",6545555,86.0,"Bon Free Private Limited
H. Aage, Boduthakurufaanu Magu
Male', Republic of Maldives
www.viceroyhotelsandresorts.com",159.0,Shaviyani,3006696,168,86.0,LD0674,Operating,73.20348463100068,6.089548436479988
152.0,,benjamincruez@comohotels.com / res.maalifushi@comohotels.com,2.3108,Maalefushi,"I.V.P.L Investment Ventures Pvt. Ltd.
H. Sea Side, 01st Floor
Boduthakurufaanu Magu
Male', Rep of Maldives",,Male'fushi,73.29821,Como Maalifushi,"6780008
7778684",39,"email@reefinvest.com
sawad.plc@gmail.com",6780009,76.0,"I.V.P.L Investment Ventures Pvt. Ltd 
H. Sea Side, 01st Floor
Boduthakurufaanu Magu
Male', Rep of Maldives",152.0,Thaa,6780009,169,76.0,LD0556,Operating,73.29821429210054,2.310800210819993
180.0,6706000,manager@maleoffice.com.mv,3.49883,Aarah,"Aaarah Investment Pvt Ltd 
M. Omadu Fannu (2nd Floor)
Male', Republic of Maldives",,Aarah,73.52987,Cinnamon Velifushi Maldives,3336000,31,velifushi@cinnamonhotels.com,6706000,90.0,"Tranquility Pvt. Ltd. 
2nd Floor H. Maizan, Sosun Magu
Male', Republic of Maldives",180.0,Vaavu,3326264,170,90.0,LD0051,Operating,73.52987334169063,3.498833555381256
312.0,,alimatha@dhivehinetnet.mv,3.59375,Alimathaa,"Safari Tours Pvt. Ltd 
Opera Building, Chaandhanee Magu
Male', Republic of Maldives
safari@dhivehinet.net.mv",,Alimatha,73.49806,Alimatha Aquatic Resort,3323214,7,"office@maleoffice.com.mv 
manager@maleoffice.com.mv",6.7005753324e+013,156.0,"L.A Resorts Pvt Ltd 
M.Opera Building
Chaandhanee Magu
Male', Republic of Maldives",312.0,Vaavu,3322516,171,156.0,LD0148,Operating,73.49805843240021,3.593747026759982
122.0,6700593,reservations@dhiggiriresort.com,3.64501,Dhiggiri,"""DhiggiriInvestmentPteLtd.
OperaBuilding,ChaandhaneeMagu
Male',RepublicofMaldives
mmtours@dhivehinet.net.mv""",,Dhiggiri,73.48737,Dhiggiri Tourist Resort,3323214,47,reservations@dhiggiriresort.com,6700593,61.0,"""DhiggiriInvestmentPteLtd.
OperaBuilding,ChaandhaneeMagu
Male',RepublicofMaldives""",122.0,Vaavu,,172,61.0,LD0267,Operating,73.48736553087976,3.645010066765539
100.0,,,3.63662,Kunaaveshi,"Satin Seas Pvt Ltd 
M. Honey Dew, 3rd Floor
Izzuddheen Magu
Male', Republic of Maldives","La Vie Hotels & Resorts (Maldives) Pvt Ltd 
H. Aage (6th Floor)
Boduthakurufaanu Magu
Male', Republic of Maldives",Kunaavashi,73.36495,Nooe Maldives Kunavashi,9333355,114,simon.douthett@laviehotels.com,,50.0,"C.J.L Investments Pvt Ltd 
M. Chandhaneege, 3rd Floor
Alhivilaa Magu
Male', Republic of Maldives",100.0,Vaavu,,173,50.0,LD1148,Operating,73.36495290430038,3.636620523740001
80.0,,info@cocogiri.com,3.62995,Vashugiri,"Vashugiri Pvt Ltd
M. Anchorage, 1st Floor
Shaheed Ali Hingun
Male', Republic of Maldives",,Vashugiri,73.37725,Cocogiri Island Resort,7893579 / 7932230,37,"vashugirimaldives@gmail.com
http://www.cocogiri.com/",+9606709998 / +9606709998,40.0,"Vashugiri Pvt Ltd
M. Anchorage, 1st Floor
Shaheed Ali Hingun
Male', Republic of Maldives",80.0,Vaavu,,174,40.0,LD1026,Operating,73.37725229780038,3.629946150660012
